id,Time,Tweet
1236626073644716032,2023-02-14 15:51:55+00:00,"b""That's a rocket in my love pocket\nStroke my pocket-rock it\nTouch my Neon Rock -it\nStroke it- touch it- pop it-... https://t.co/joHKx4Eids"""
1371214248773320704,2023-02-14 15:51:53+00:00,b'RT @ToloTolostore: It gives me the perfect eyebrow makeup in a few swipes.\n\nGet yours https://t.co/RZsSOWXKA2 https://t.co/FfsTeDulyE'
1507903246035263492,2023-02-14 15:51:52+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/KU8057qroi'
1574363559412129792,2023-02-14 15:51:52+00:00,"b'RT @favoojekey: Hallo aku minta tolong bantu RT ya, karena aku lagi BU banget untuk biaya pengobatan bapakku\n\nYuk jajan jualanku ada pc h...'"
1053127072267161601,2023-02-14 15:51:38+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
1605946676337704960,2023-02-14 15:51:37+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
68987936,2023-02-14 15:51:27+00:00,b'RT @MinorityHealth: .@nih_nhlbi wants to help protect you and your family from heart disease and stroke. Their free Heart-Healthy Home Cook...'
15702729,2023-02-14 15:51:26+00:00,b'RT @neurocritical: #NCSTJC Q1: Please introduce yourself and share what type of stroke center you work at. \n\nAre you part of a telestroke n...'
12294712,2023-02-14 15:51:25+00:00,"b""RT @ScienceofRowing: Joe's @coach_joedeleo @jdeleo article for this month sheds light on the relationship the vastus lateralis has on ergom..."""
1053326597300805632,2023-02-14 15:51:20+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
1300535188028563467,2023-02-14 15:51:18+00:00,"b'@Anna_Maria1669 He gently stroke her hair and kissed her forehead. ""You\'re too cute.""'"
1252312021678256128,2023-02-14 15:51:15+00:00,"b""Joe's @coach_joedeleo @jdeleo article for this month sheds light on the relationship the vastus lateralis has on er... https://t.co/71x6hwCWQA"""
